83217,Bancroft,ID,Idaho
83230,Conda,ID,Idaho
83241,Grace,ID,Idaho
83276,Soda Springs,ID,Idaho
83285,Wayan,ID,Idaho
83311,Albion,ID,Idaho
83312,Almo,ID,Idaho
83318,Burley,ID,Idaho
83323,Declo,ID,Idaho
83342,Malta,ID,Idaho
83346,Oakley,ID,Idaho
83423,Dubois,ID,Idaho
83446,Spencer,ID,Idaho
83520,Ahsahka,ID,Idaho
83541,Lenore,ID,Idaho
83544,Orofino,ID,Idaho
83546,Pierce,ID,Idaho
83553,Weippe,ID,Idaho
83827,Elk River,ID,Idaho
83226,Challis,ID,Idaho
83227,Clayton,ID,Idaho
83235,Ellis,ID,Idaho
83251,Mackay,ID,Idaho
83278,Stanley,ID,Idaho
83601,Atlanta,ID,Idaho
83623,Glenns Ferry,ID,Idaho
83627,Hammett,ID,Idaho
83633,King Hill,ID,Idaho
83647,Mountain Home,ID,Idaho
83648,Mountain Home Afb,ID,Idaho
83228,Clifton,ID,Idaho
83232,Dayton,ID,Idaho
83237,Franklin,ID,Idaho
83263,Preston,ID,Idaho
83283,Thatcher,ID,Idaho
83286,Weston,ID,Idaho
83420,Ashton,ID,Idaho
83421,Chester,ID,Idaho
83429,Island Park,ID,Idaho
83433,Macks Inn,ID,Idaho
83436,Newdale,ID,Idaho
83438,Parker,ID,Idaho
83445,Saint Anthony,ID,Idaho
83451,Teton,ID,Idaho
83617,Emmett,ID,Idaho
83636,Letha,ID,Idaho
83657,Ola,ID,Idaho
83670,Sweet,ID,Idaho
83314,Bliss,ID,Idaho
83330,Gooding,ID,Idaho
83332,Hagerman,ID,Idaho
83355,Wendell,ID,Idaho
83522,Cottonwood,ID,Idaho
83525,Elk City,ID,Idaho
83526,Ferdinand,ID,Idaho
83530,Grangeville,ID,Idaho
83531,Fenn,ID,Idaho
83533,Greencreek,ID,Idaho
83539,Kooskia,ID,Idaho
83542,Lucile,ID,Idaho
83547,Pollock,ID,Idaho
83549,Riggins,ID,Idaho
83552,Stites,ID,Idaho
83554,White Bird,ID,Idaho
83671,Warren,ID,Idaho
83425,Hamer,ID,Idaho
83431,Lewisville,ID,Idaho
83434,Menan,ID,Idaho
83435,Monteview,ID,Idaho
83442,Rigby,ID,Idaho
83443,Ririe,ID,Idaho
83444,Roberts,ID,Idaho
83450,Terreton,ID,Idaho
83325,Eden,ID,Idaho
83335,Hazelton,ID,Idaho
83338,Jerome,ID,Idaho
83801,Athol,ID,Idaho
83803,Bayview,ID,Idaho
83810,Cataldo,ID,Idaho
83814,Coeur d'Alene,ID,Idaho
83815,Coeur d'Alene,ID,Idaho
83816,Coeur d'Alene,ID,Idaho
83833,Harrison,ID,Idaho
83835,Hayden,ID,Idaho
83842,Medimont,ID,Idaho
83854,Post Falls,ID,Idaho
83858,Rathdrum,ID,Idaho
83869,Spirit Lake,ID,Idaho
83876,Worley,ID,Idaho
83877,Post Falls,ID,Idaho
83535,Juliaetta,ID,Idaho
83537,Kendrick,ID,Idaho
83806,Bovill,ID,Idaho
83823,Deary,ID,Idaho
83832,Genesee,ID,Idaho
83834,Harvard,ID,Idaho
83843,Moscow,ID,Idaho
83844,Moscow,ID,Idaho
83855,Potlatch,ID,Idaho
83857,Princeton,ID,Idaho
83871,Troy,ID,Idaho
83872,Viola,ID,Idaho
83229,Cobalt,ID,Idaho
83253,May,ID,Idaho
83462,Carmen,ID,Idaho
83463,Gibbonsville,ID,Idaho
83464,Leadore,ID,Idaho
83465,Lemhi,ID,Idaho
83466,North Fork,ID,Idaho
83467,Salmon,ID,Idaho
83468,Tendoy,ID,Idaho
83469,Shoup,ID,Idaho
83523,Craigmont,ID,Idaho
83536,Kamiah,ID,Idaho
83543,Nezperce,ID,Idaho
83548,Reubens,ID,Idaho
83555,Winchester,ID,Idaho
83324,Dietrich,ID,Idaho
83349,Richfield,ID,Idaho
83352,Shoshone,ID,Idaho
83440,Rexburg,ID,Idaho
83441,Rexburg,ID,Idaho
83448,Sugar City,ID,Idaho
83460,Rexburg,ID,Idaho
83336,Heyburn,ID,Idaho
83343,Minidoka,ID,Idaho
83347,Paul,ID,Idaho
83350,Rupert,ID,Idaho
83501,Lewiston,ID,Idaho
83524,Culdesac,ID,Idaho
83540,Lapwai,ID,Idaho
83545,Peck,ID,Idaho
83243,Holbrook,ID,Idaho
83252,Malad City,ID,Idaho
83604,Bruneau,ID,Idaho
83624,Grand View,ID,Idaho
83628,Homedale,ID,Idaho
83639,Marsing,ID,Idaho
83650,Murphy,ID,Idaho
83619,Fruitland,ID,Idaho
83655,New Plymouth,ID,Idaho
83661,Payette,ID,Idaho
83211,American Falls,ID,Idaho
83212,Arbon,ID,Idaho
83271,Rockland,ID,Idaho
83802,Avery,ID,Idaho
83808,Calder,ID,Idaho
83812,Clarkia,ID,Idaho
83837,Kellogg,ID,Idaho
83839,Kingston,ID,Idaho
83846,Mullan,ID,Idaho
83849,Osburn,ID,Idaho
83850,Pinehurst,ID,Idaho
83867,Silverton,ID,Idaho
83868,Smelterville,ID,Idaho
83873,Wallace,ID,Idaho
83874,Murray,ID,Idaho
83422,Driggs,ID,Idaho
83424,Felt,ID,Idaho
83452,Tetonia,ID,Idaho
83455,Victor,ID,Idaho
83301,Twin Falls,ID,Idaho
83302,Rogerson,ID,Idaho
83303,Twin Falls,ID,Idaho
83316,Buhl,ID,Idaho
83321,Castleford,ID,Idaho
83328,Filer,ID,Idaho
83334,Hansen,ID,Idaho
83341,Kimberly,ID,Idaho
83344,Murtaugh,ID,Idaho
83611,Cascade,ID,Idaho
83615,Donnelly,ID,Idaho
83635,Lake Fork,ID,Idaho
83638,McCall,ID,Idaho
83677,Yellow Pine,ID,Idaho
83610,Cambridge,ID,Idaho
83645,Midvale,ID,Idaho
83672,Weiser,ID,Idaho
62301,Quincy,IL,Illinois
62305,Quincy,IL,Illinois
62306,Quincy,IL,Illinois
62320,Camp Point,IL,Illinois
62324,Clayton,IL,Illinois
62325,Coatsburg,IL,Illinois
62338,Fowler,IL,Illinois
62339,Golden,IL,Illinois
62346,La Prairie,IL,Illinois
62347,Liberty,IL,Illinois
62348,Lima,IL,Illinois
62349,Loraine,IL,Illinois
62351,Mendon,IL,Illinois
62359,Paloma,IL,Illinois
62360,Payson,IL,Illinois
62365,Plainville,IL,Illinois
62376,Ursa,IL,Illinois
62914,Cairo,IL,Illinois
62957,Mc Clure,IL,Illinois
62962,Miller City,IL,Illinois
62969,Olive Branch,IL,Illinois
62988,Tamms,IL,Illinois
62990,Thebes,IL,Illinois
62993,Unity,IL,Illinois
62019,Donnellson,IL,Illinois
62086,Sorento,IL,Illinois
62246,Greenville,IL,Illinois
62262,Mulberry Grove,IL,Illinois
62273,Pierron,IL,Illinois
62275,Pocahontas,IL,Illinois
62284,Smithboro,IL,Illinois
61008,Belvidere,IL,Illinois
61011,Caledonia,IL,Illinois
61012,Capron,IL,Illinois
61038,Garden Prairie,IL,Illinois
61065,Poplar Grove,IL,Illinois
62353,Mount Sterling,IL,Illinois
62375,Timewell,IL,Illinois
62378,Versailles,IL,Illinois
61312,Arlington,IL,Illinois
61314,Buda,IL,Illinois
61315,Bureau,IL,Illinois
61317,Cherry,IL,Illinois
61320,Dalzell,IL,Illinois
61322,Depue,IL,Illinois
61323,Dover,IL,Illinois
61328,Kasbeer,IL,Illinois
61329,Ladd,IL,Illinois
61330,La Moille,IL,Illinois
61337,Malden,IL,Illinois
61338,Manlius,IL,Illinois
61344,Mineral,IL,Illinois
61345,Neponset,IL,Illinois
61346,New Bedford,IL,Illinois
61349,Ohio,IL,Illinois
61356,Princeton,IL,Illinois
61359,Seatonville,IL,Illinois
61361,Sheffield,IL,Illinois
61362,Spring Valley,IL,Illinois
61368,Tiskilwa,IL,Illinois
61374,Van Orin,IL,Illinois
61376,Walnut,IL,Illinois
61379,Wyanet,IL,Illinois
62006,Batchtown,IL,Illinois
62013,Brussels,IL,Illinois
62036,Golden Eagle,IL,Illinois
62045,Hamburg,IL,Illinois
62047,Hardin,IL,Illinois
62053,Kampsville,IL,Illinois
62065,Michael,IL,Illinois
62070,Mozier,IL,Illinois
61014,Chadwick,IL,Illinois
61046,Lanark,IL,Illinois
61051,Milledgeville,IL,Illinois
61053,Mount Carroll,IL,Illinois
61074,Savanna,IL,Illinois
61078,Shannon,IL,Illinois
61285,Thomson,IL,Illinois
62611,Arenzville,IL,Illinois
62612,Ashland,IL,Illinois
62618,Beardstown,IL,Illinois
62622,Bluff Springs,IL,Illinois
62627,Chandlerville,IL,Illinois
62691,Virginia,IL,Illinois
60949,Ludlow,IL,Illinois
61801,Urbana,IL,Illinois
61802,Urbana,IL,Illinois
61803,Urbana,IL,Illinois
61815,Bondville,IL,Illinois
61816,Broadlands,IL,Illinois
61820,Champaign,IL,Illinois
61821,Champaign,IL,Illinois
61822,Champaign,IL,Illinois
61824,Champaign,IL,Illinois
61825,Champaign,IL,Illinois
61826,Champaign,IL,Illinois
61840,Dewey,IL,Illinois
61843,Fisher,IL,Illinois
61845,Foosland,IL,Illinois
61847,Gifford,IL,Illinois
61849,Homer,IL,Illinois
61851,Ivesdale,IL,Illinois
61852,Longview,IL,Illinois
61853,Mahomet,IL,Illinois
61859,Ogden,IL,Illinois
61862,Penfield,IL,Illinois
61863,Pesotum,IL,Illinois
61864,Philo,IL,Illinois
61866,Rantoul,IL,Illinois
61871,Royal,IL,Illinois
61872,Sadorus,IL,Illinois
61873,Saint Joseph,IL,Illinois
61874,Savoy,IL,Illinois
61875,Seymour,IL,Illinois
61877,Sidney,IL,Illinois
61878,Thomasboro,IL,Illinois
61880,Tolono,IL,Illinois
62083,Rosamond,IL,Illinois
62510,Assumption,IL,Illinois
62517,Bulpitt,IL,Illinois
62531,Edinburg,IL,Illinois
62540,Kincaid,IL,Illinois
62546,Morrisonville,IL,Illinois
62547,Mount Auburn,IL,Illinois
62555,Owaneco,IL,Illinois
62556,Palmer,IL,Illinois
62557,Pana,IL,Illinois
62567,Stonington,IL,Illinois
62568,Taylorville,IL,Illinois
62570,Tovey,IL,Illinois
62420,Casey,IL,Illinois
62423,Dennison,IL,Illinois
62441,Marshall,IL,Illinois
62442,Martinsville,IL,Illinois
62474,Westfield,IL,Illinois
62477,West Union,IL,Illinois
62434,Ingraham,IL,Illinois
62824,Clay City,IL,Illinois
62839,Flora,IL,Illinois
62858,Louisville,IL,Illinois
62879,Sailor Springs,IL,Illinois
62899,Xenia,IL,Illinois
62215,Albers,IL,Illinois
62216,Aviston,IL,Illinois
62218,Bartelso,IL,Illinois
62219,Beckemeyer,IL,Illinois
62230,Breese,IL,Illinois
62231,Carlyle,IL,Illinois
62245,Germantown,IL,Illinois
62250,Hoffman,IL,Illinois
62252,Huey,IL,Illinois
62253,Keyesport,IL,Illinois
62265,New Baden,IL,Illinois
62266,New Memphis,IL,Illinois
62293,Trenton,IL,Illinois
61912,Ashmore,IL,Illinois
61920,Charleston,IL,Illinois
61931,Humboldt,IL,Illinois
61938,Mattoon,IL,Illinois
61943,Oakland,IL,Illinois
62440,Lerna,IL,Illinois
62469,Trilla,IL,Illinois
60004,Arlington Heights,IL,Illinois
60005,Arlington Heights,IL,Illinois
60006,Arlington Heights,IL,Illinois
60007,Elk Grove Village,IL,Illinois
60008,Rolling Meadows,IL,Illinois
60009,Elk Grove Village,IL,Illinois
60016,Des Plaines,IL,Illinois
60017,Des Plaines,IL,Illinois
60018,Des Plaines,IL,Illinois
60019,Des Plaines,IL,Illinois
60022,Glencoe,IL,Illinois
60025,Glenview,IL,Illinois
60026,Glenview,IL,Illinois
60029,Golf,IL,Illinois
60038,Palatine,IL,Illinois
60043,Kenilworth,IL,Illinois
60053,Morton Grove,IL,Illinois
60055,Palatine,IL,Illinois
60056,Mount Prospect,IL,Illinois
60062,Northbrook,IL,Illinois
60065,Northbrook,IL,Illinois
60067,Palatine,IL,Illinois
60068,Park Ridge,IL,Illinois
60070,Prospect Heights,IL,Illinois
60074,Palatine,IL,Illinois
60076,Skokie,IL,Illinois
60077,Skokie,IL,Illinois
60078,Palatine,IL,Illinois
60082,Techny,IL,Illinois
60090,Wheeling,IL,Illinois
60091,Wilmette,IL,Illinois
60093,Winnetka,IL,Illinois
60094,Palatine,IL,Illinois
60095,Palatine,IL,Illinois
60103,Bartlett,IL,Illinois
60104,Bellwood,IL,Illinois
60107,Streamwood,IL,Illinois
60130,Forest Park,IL,Illinois
60131,Franklin Park,IL,Illinois
60141,Hines,IL,Illinois
60153,Maywood,IL,Illinois
60154,Westchester,IL,Illinois
60155,Broadview,IL,Illinois
60159,Schaumburg,IL,Illinois
60160,Melrose Park,IL,Illinois
60161,Melrose Park,IL,Illinois
60162,Hillside,IL,Illinois
60163,Berkeley,IL,Illinois
60164,Melrose Park,IL,Illinois
60165,Stone Park,IL,Illinois
60168,Schaumburg,IL,Illinois
60169,Hoffman Estates,IL,Illinois
60171,River Grove,IL,Illinois
60173,Schaumburg,IL,Illinois
60176,Schiller Park,IL,Illinois
60179,Hoffman Estates,IL,Illinois
60192,Hoffman Estates,IL,Illinois
60193,Schaumburg,IL,Illinois
60194,Schaumburg,IL,Illinois
60195,Schaumburg,IL,Illinois
60196,Schaumburg,IL,Illinois
60201,Evanston,IL,Illinois
60202,Evanston,IL,Illinois
60203,Evanston,IL,Illinois
60204,Evanston,IL,Illinois
60208,Evanston,IL,Illinois
60209,Evanston,IL,Illinois
60301,Oak Park,IL,Illinois
60302,Oak Park,IL,Illinois
60303,Oak Park,IL,Illinois
60304,Oak Park,IL,Illinois
60305,River Forest,IL,Illinois
60402,Berwyn,IL,Illinois
60406,Blue Island,IL,Illinois
60409,Calumet City,IL,Illinois
60411,Chicago Heights,IL,Illinois
60412,Chicago Heights,IL,Illinois
60415,Chicago Ridge,IL,Illinois
60418,Crestwood,IL,Illinois
60419,Dolton,IL,Illinois
60422,Flossmoor,IL,Illinois
60425,Glenwood,IL,Illinois
60426,Harvey,IL,Illinois
60429,Hazel Crest,IL,Illinois
60430,Homewood,IL,Illinois
60438,Lansing,IL,Illinois
60443,Matteson,IL,Illinois
60445,Midlothian,IL,Illinois
60452,Oak Forest,IL,Illinois
60453,Oak Lawn,IL,Illinois
60454,Oak Lawn,IL,Illinois
60455,Bridgeview,IL,Illinois
60456,Hometown,IL,Illinois
60457,Hickory Hills,IL,Illinois
60458,Justice,IL,Illinois
60459,Burbank,IL,Illinois
60461,Olympia Fields,IL,Illinois
60462,Orland Park,IL,Illinois
60463,Palos Heights,IL,Illinois
60464,Palos Park,IL,Illinois
60465,Palos Hills,IL,Illinois
60466,Park Forest,IL,Illinois
60467,Orland Park,IL,Illinois
60469,Posen,IL,Illinois
60471,Richton Park,IL,Illinois
60472,Robbins,IL,Illinois
60473,South Holland,IL,Illinois
60475,Steger,IL,Illinois
60476,Thornton,IL,Illinois
60477,Tinley Park,IL,Illinois
60478,Country Club Hills,IL,Illinois
60480,Willow Springs,IL,Illinois
60482,Worth,IL,Illinois
60499,Bedford Park,IL,Illinois
60501,Summit Argo,IL,Illinois
60513,Brookfield,IL,Illinois
60525,La Grange,IL,Illinois
60526,La Grange Park,IL,Illinois
60534,Lyons,IL,Illinois
60546,Riverside,IL,Illinois
60558,Western Springs,IL,Illinois
60601,Chicago,IL,Illinois
60602,Chicago,IL,Illinois
60603,Chicago,IL,Illinois
60604,Chicago,IL,Illinois
60605,Chicago,IL,Illinois
60606,Chicago,IL,Illinois
60607,Chicago,IL,Illinois
60608,Chicago,IL,Illinois
60609,Chicago,IL,Illinois
60610,Chicago,IL,Illinois
60611,Chicago,IL,Illinois
60612,Chicago,IL,Illinois
60613,Chicago,IL,Illinois
60614,Chicago,IL,Illinois
60615,Chicago,IL,Illinois
60616,Chicago,IL,Illinois
60617,Chicago,IL,Illinois
60618,Chicago,IL,Illinois
60619,Chicago,IL,Illinois
60620,Chicago,IL,Illinois
60621,Chicago,IL,Illinois
60622,Chicago,IL,Illinois
60623,Chicago,IL,Illinois
60624,Chicago,IL,Illinois
60625,Chicago,IL,Illinois
60626,Chicago,IL,Illinois
60628,Chicago,IL,Illinois
60629,Chicago,IL,Illinois
60630,Chicago,IL,Illinois
60631,Chicago,IL,Illinois
60632,Chicago,IL,Illinois
60633,Chicago,IL,Illinois
60634,Chicago,IL,Illinois
60636,Chicago,IL,Illinois
60637,Chicago,IL,Illinois
60638,Chicago,IL,Illinois
60639,Chicago,IL,Illinois
60640,Chicago,IL,Illinois
60641,Chicago,IL,Illinois
60642,Chicago,IL,Illinois
60643,Chicago,IL,Illinois
60644,Chicago,IL,Illinois
60645,Chicago,IL,Illinois
60646,Chicago,IL,Illinois
60647,Chicago,IL,Illinois
60649,Chicago,IL,Illinois
60651,Chicago,IL,Illinois
60652,Chicago,IL,Illinois
60653,Chicago,IL,Illinois
60654,Chicago,IL,Illinois
60655,Chicago,IL,Illinois
60656,Chicago,IL,Illinois
60657,Chicago,IL,Illinois
60659,Chicago,IL,Illinois
60660,Chicago,IL,Illinois
60661,Chicago,IL,Illinois
60664,Chicago,IL,Illinois
60666,Chicago,IL,Illinois
60668,Chicago,IL,Illinois
60669,Chicago,IL,Illinois
60670,Chicago,IL,Illinois
60673,Chicago,IL,Illinois
60674,Chicago,IL,Illinois
60675,Chicago,IL,Illinois
60677,Chicago,IL,Illinois
60678,Chicago,IL,Illinois
60680,Chicago,IL,Illinois
60681,Chicago,IL,Illinois
60682,Chicago,IL,Illinois
60684,Chicago,IL,Illinois
60685,Chicago,IL,Illinois
60686,Chicago,IL,Illinois
60687,Chicago,IL,Illinois
60688,Chicago,IL,Illinois
60689,Chicago,IL,Illinois
60690,Chicago,IL,Illinois
60691,Chicago,IL,Illinois
60693,Chicago,IL,Illinois
60694,Chicago,IL,Illinois
60695,Chicago,IL,Illinois
60696,Chicago,IL,Illinois
60697,Chicago,IL,Illinois
60699,Chicago,IL,Illinois
60701,Chicago,IL,Illinois
60706,Harwood Heights,IL,Illinois
60707,Elmwood Park,IL,Illinois
60712,Lincolnwood,IL,Illinois
60714,Niles,IL,Illinois
60803,Alsip,IL,Illinois
60804,Cicero,IL,Illinois
60805,Evergreen Park,IL,Illinois
60827,Riverdale,IL,Illinois
62413,Annapolis,IL,Illinois
62427,Flat Rock,IL,Illinois
62433,Hutsonville,IL,Illinois
62449,Oblong,IL,Illinois
62451,Palestine,IL,Illinois
62454,Robinson,IL,Illinois
62464,Stoy,IL,Illinois
62478,West York,IL,Illinois
62428,Greenup,IL,Illinois
62435,Janesville,IL,Illinois
62436,Jewett,IL,Illinois
62447,Neoga,IL,Illinois
62468,Toledo,IL,Illinois
60111,Clare,IL,Illinois
60112,Cortland,IL,Illinois
60115,Dekalb,IL,Illinois
60129,Esmond,IL,Illinois
60135,Genoa,IL,Illinois
60145,Kingston,IL,Illinois
60146,Kirkland,IL,Illinois
60150,Malta,IL,Illinois
60178,Sycamore,IL,Illinois
60520,Hinckley,IL,Illinois
60548,Sandwich,IL,Illinois
60550,Shabbona,IL,Illinois
60552,Somonauk,IL,Illinois
60556,Waterman,IL,Illinois
61727,Clinton,IL,Illinois
61735,Dewitt,IL,Illinois
61749,Kenney,IL,Illinois
61750,Lane,IL,Illinois
61777,Wapella,IL,Illinois
61778,Waynesville,IL,Illinois
61842,Farmer City,IL,Illinois
61882,Weldon,IL,Illinois
61910,Arcola,IL,Illinois
61911,Arthur,IL,Illinois
61913,Atwood,IL,Illinois
61919,Camargo,IL,Illinois
61930,Hindsboro,IL,Illinois
61941,Murdock,IL,Illinois
61942,Newman,IL,Illinois
61953,Tuscola,IL,Illinois
61956,Villa Grove,IL,Illinois
60101,Addison,IL,Illinois
60105,Bensenville,IL,Illinois
60106,Bensenville,IL,Illinois
60108,Bloomingdale,IL,Illinois
60116,Carol Stream,IL,Illinois
60117,Bloomingdale,IL,Illinois
60126,Elmhurst,IL,Illinois
60128,Carol Stream,IL,Illinois
60132,Carol Stream,IL,Illinois
60133,Hanover Park,IL,Illinois
60137,Glen Ellyn,IL,Illinois
60138,Glen Ellyn,IL,Illinois
60139,Glendale Heights,IL,Illinois
60143,Itasca,IL,Illinois
60148,Lombard,IL,Illinois
60157,Medinah,IL,Illinois
60172,Roselle,IL,Illinois
60181,Villa Park,IL,Illinois
60184,Wayne,IL,Illinois
60185,West Chicago,IL,Illinois
60186,West Chicago,IL,Illinois
60187,Wheaton,IL,Illinois
60188,Carol Stream,IL,Illinois
60189,Wheaton,IL,Illinois
60190,Winfield,IL,Illinois
60191,Wood Dale,IL,Illinois
60197,Carol Stream,IL,Illinois
60199,Carol Stream,IL,Illinois
60399,Wood Dale,IL,Illinois
60439,Lemont,IL,Illinois
60504,Aurora,IL,Illinois
60514,Clarendon Hills,IL,Illinois
60515,Downers Grove,IL,Illinois
60516,Downers Grove,IL,Illinois
60517,Woodridge,IL,Illinois
60519,Eola,IL,Illinois
60521,Hinsdale,IL,Illinois
60522,Hinsdale,IL,Illinois
60523,Oak Brook,IL,Illinois
60527,Willowbrook,IL,Illinois
60532,Lisle,IL,Illinois
60540,Naperville,IL,Illinois
60555,Warrenville,IL,Illinois
60559,Westmont,IL,Illinois
60561,Darien,IL,Illinois
60563,Naperville,IL,Illinois
60565,Naperville,IL,Illinois
60566,Naperville,IL,Illinois
60567,Naperville,IL,Illinois
60569,Aurora,IL,Illinois
60572,Aurora,IL,Illinois
60598,Aurora,IL,Illinois
60599,Fox Valley,IL,Illinois
61917,Brocton,IL,Illinois
61924,Chrisman,IL,Illinois
61932,Hume,IL,Illinois
61933,Kansas,IL,Illinois
61940,Metcalf,IL,Illinois
61944,Paris,IL,Illinois
61949,Redmon,IL,Illinois
61955,Vermilion,IL,Illinois
62476,West Salem,IL,Illinois
62806,Albion,IL,Illinois
62815,Bone Gap,IL,Illinois
62818,Browns,IL,Illinois
62833,Ellery,IL,Illinois
62401,Effingham,IL,Illinois
62411,Altamont,IL,Illinois
62414,Beecher City,IL,Illinois
62424,Dieterich,IL,Illinois
62426,Edgewood,IL,Illinois
62443,Mason,IL,Illinois
62445,Montrose,IL,Illinois
62461,Shumway,IL,Illinois
62467,Teutopolis,IL,Illinois
62473,Watson,IL,Illinois
62011,Bingham,IL,Illinois
62080,Ramsey,IL,Illinois
62247,Hagarstown,IL,Illinois
62418,Brownstown,IL,Illinois
62458,Saint Elmo,IL,Illinois
62471,Vandalia,IL,Illinois
62838,Farina,IL,Illinois
62880,Saint Peter,IL,Illinois
62885,Shobonier,IL,Illinois
60919,Cabery,IL,Illinois
60933,Elliott,IL,Illinois
60936,Gibson City,IL,Illinois
60946,Kempton,IL,Illinois
60952,Melvin,IL,Illinois
60957,Paxton,IL,Illinois
60959,Piper City,IL,Illinois
60962,Roberts,IL,Illinois
61773,Sibley,IL,Illinois
62812,Benton,IL,Illinois
62819,Buckner,IL,Illinois
62822,Christopher,IL,Illinois
62825,Coello,IL,Illinois
62836,Ewing,IL,Illinois
62840,Frankfort Heights,IL,Illinois
62856,Logan,IL,Illinois
62865,Mulkeytown,IL,Illinois
62874,Orient,IL,Illinois
62884,Sesser,IL,Illinois
62890,Thompsonville,IL,Illinois
62891,Valier,IL,Illinois
62896,West Frankfort,IL,Illinois
62897,Whittington,IL,Illinois
62983,Royalton,IL,Illinois
62999,Zeigler,IL,Illinois
61415,Avon,IL,Illinois
61427,Cuba,IL,Illinois
61431,Ellisville,IL,Illinois
61432,Fairview,IL,Illinois
61433,Fiatt,IL,Illinois
61441,Ipava,IL,Illinois
61459,Marietta,IL,Illinois
61477,Smithfield,IL,Illinois
61482,Table Grove,IL,Illinois
61484,Vermont,IL,Illinois
61501,Astoria,IL,Illinois
61519,Bryant,IL,Illinois
61520,Canton,IL,Illinois
61524,Dunfermline,IL,Illinois
61531,Farmington,IL,Illinois
61542,Lewistown,IL,Illinois
61543,Liverpool,IL,Illinois
61544,London Mills,IL,Illinois
61553,Norris,IL,Illinois
61563,Saint David,IL,Illinois
62867,New Haven,IL,Illinois
62871,Omaha,IL,Illinois
62934,Equality,IL,Illinois
62954,Junction,IL,Illinois
62979,Ridgway,IL,Illinois
62984,Shawneetown,IL,Illinois
62016,Carrollton,IL,Illinois
62027,Eldred,IL,Illinois
62044,Greenfield,IL,Illinois
62050,Hillview,IL,Illinois
62054,Kane,IL,Illinois
62078,Patterson,IL,Illinois
62081,Rockbridge,IL,Illinois
62082,Roodhouse,IL,Illinois
62092,White Hall,IL,Illinois
62098,Wrights,IL,Illinois
60407,Braceville,IL,Illinois
60416,Coal City,IL,Illinois
60424,Gardner,IL,Illinois
60437,Kinsman,IL,Illinois
60444,Mazon,IL,Illinois
60447,Minooka,IL,Illinois
60450,Morris,IL,Illinois
60474,South Wilmington,IL,Illinois
60479,Verona,IL,Illinois
62817,Broughton,IL,Illinois
62828,Dahlgren,IL,Illinois
62829,Dale,IL,Illinois
62859,Mc Leansboro,IL,Illinois
62860,Macedonia,IL,Illinois
61450,La Harpe,IL,Illinois
62311,Augusta,IL,Illinois
62313,Basco,IL,Illinois
62316,Bowen,IL,Illinois
62321,Carthage,IL,Illinois
62329,Colusa,IL,Illinois
62330,Dallas City,IL,Illinois
62334,Elvaston,IL,Illinois
62336,Ferris,IL,Illinois
62341,Hamilton,IL,Illinois
62354,Nauvoo,IL,Illinois
62358,Niota,IL,Illinois
62367,Plymouth,IL,Illinois
62373,Sutter,IL,Illinois
62379,Warsaw,IL,Illinois
62380,West Point,IL,Illinois
62919,Cave In Rock,IL,Illinois
62931,Elizabethtown,IL,Illinois
62955,Karbers Ridge,IL,Illinois
62982,Rosiclare,IL,Illinois
61418,Biggsville,IL,Illinois
61425,Carman,IL,Illinois
61437,Gladstone,IL,Illinois
61454,Lomax,IL,Illinois
61460,Media,IL,Illinois
61469,Oquawka,IL,Illinois
61471,Raritan,IL,Illinois
61480,Stronghurst,IL,Illinois
61233,Andover,IL,Illinois
61234,Annawan,IL,Illinois
61235,Atkinson,IL,Illinois
61238,Cambridge,IL,Illinois
61241,Colona,IL,Illinois
61254,Geneseo,IL,Illinois
61258,Hooppole,IL,Illinois
61262,Lynn Center,IL,Illinois
61273,Orion,IL,Illinois
61274,Osco,IL,Illinois
61413,Alpha,IL,Illinois
61419,Bishop Hill,IL,Illinois
61434,Galva,IL,Illinois
61443,Kewanee,IL,Illinois
61468,Ophiem,IL,Illinois
61490,Woodhull,IL,Illinois
60911,Ashkum,IL,Illinois
60912,Beaverville,IL,Illinois
60918,Buckley,IL,Illinois
60922,Chebanse,IL,Illinois
60924,Cissna Park,IL,Illinois
60926,Claytonville,IL,Illinois
60927,Clifton,IL,Illinois
60928,Crescent City,IL,Illinois
60930,Danforth,IL,Illinois
60931,Donovan,IL,Illinois
60938,Gilman,IL,Illinois
60939,Goodwine,IL,Illinois
60945,Iroquois,IL,Illinois
60948,Loda,IL,Illinois
60951,Martinton,IL,Illinois
60953,Milford,IL,Illinois
60955,Onarga,IL,Illinois
60956,Papineau,IL,Illinois
60966,Sheldon,IL,Illinois
60967,Stockland,IL,Illinois
60968,Thawville,IL,Illinois
60970,Watseka,IL,Illinois
60973,Wellington,IL,Illinois
60974,Woodland,IL,Illinois
62901,Carbondale,IL,Illinois
62902,Carbondale,IL,Illinois
62903,Carbondale,IL,Illinois
62907,Ava,IL,Illinois
62916,Campbell Hill,IL,Illinois
62924,De Soto,IL,Illinois
62927,Dowell,IL,Illinois
62932,Elkville,IL,Illinois
62940,Gorham,IL,Illinois
62942,Grand Tower,IL,Illinois
62950,Jacob,IL,Illinois
62958,Makanda,IL,Illinois
62966,Murphysboro,IL,Illinois
62971,Oraville,IL,Illinois
62975,Pomona,IL,Illinois
62994,Vergennes,IL,Illinois
62432,Hidalgo,IL,Illinois
62448,Newton,IL,Illinois
62459,Sainte Marie,IL,Illinois
62475,West Liberty,IL,Illinois
